file,package,java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#datatransfer#ProjectCreator.java,org.eclipse.ant.internal.ui.datatransfer,ProjectCreator.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AddVariableStringAction.java,org.eclipse.ant.internal.ui.launchConfigurations,AddVariableStringAction.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntBuilderTabGroup.java,org.eclipse.ant.internal.ui.launchConfigurations,AntBuilderTabGroup.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntBuildTab.java,org.eclipse.ant.internal.ui.launchConfigurations,AntBuildTab.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntClasspathProvider.java,org.eclipse.ant.internal.ui.launchConfigurations,AntClasspathProvider.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntClasspathTab.java,org.eclipse.ant.internal.ui.launchConfigurations,AntClasspathTab.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntEnvironmentTab.java,org.eclipse.ant.internal.ui.launchConfigurations,AntEnvironmentTab.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntHomeClasspathEntry.java,org.eclipse.ant.internal.ui.launchConfigurations,AntHomeClasspathEntry.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntJavaLaunchDelegate.java,org.eclipse.ant.internal.ui.launchConfigurations,AntJavaLaunchDelegate.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntJRETab.java,org.eclipse.ant.internal.ui.launchConfigurations,AntJRETab.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntLaunchConfigurationMessages.java,org.eclipse.ant.internal.ui.launchConfigurations,AntLaunchConfigurationMessages.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntLaunchDelegate.java,org.eclipse.ant.internal.ui.launchConfigurations,AntLaunchDelegate.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntLaunchShortcut.java,org.eclipse.ant.internal.ui.launchConfigurations,AntLaunchShortcut.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntLaunchShortcutWithDialog.java,org.eclipse.ant.internal.ui.launchConfigurations,AntLaunchShortcutWithDialog.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntMainTab.java,org.eclipse.ant.internal.ui.launchConfigurations,AntMainTab.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntProcess.java,org.eclipse.ant.internal.ui.launchConfigurations,AntProcess.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntPropertiesTab.java,org.eclipse.ant.internal.ui.launchConfigurations,AntPropertiesTab.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntStreamMonitor.java,org.eclipse.ant.internal.ui.launchConfigurations,AntStreamMonitor.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntStreamsProxy.java,org.eclipse.ant.internal.ui.launchConfigurations,AntStreamsProxy.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntTabGroup.java,org.eclipse.ant.internal.ui.launchConfigurations,AntTabGroup.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntTargetContentProvider.java,org.eclipse.ant.internal.ui.launchConfigurations,AntTargetContentProvider.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntTargetsTab.java,org.eclipse.ant.internal.ui.launchConfigurations,AntTargetsTab.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#AntWorkingDirectoryBlock.java,org.eclipse.ant.internal.ui.launchConfigurations,AntWorkingDirectoryBlock.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#ContributedClasspathEntriesEntry.java,org.eclipse.ant.internal.ui.launchConfigurations,ContributedClasspathEntriesEntry.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#EditAntHomeEntryAction.java,org.eclipse.ant.internal.ui.launchConfigurations,EditAntHomeEntryAction.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#IAntLaunchConfigurationConstants.java,org.eclipse.ant.internal.ui.launchConfigurations,IAntLaunchConfigurationConstants.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#MessageIds.java,org.eclipse.ant.internal.ui.launchConfigurations,MessageIds.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#RemoteAntBuildListener.java,org.eclipse.ant.internal.ui.launchConfigurations,RemoteAntBuildListener.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#RemoteAntProcessFactory.java,org.eclipse.ant.internal.ui.launchConfigurations,RemoteAntProcessFactory.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#RemoteAntRuntimeProcess.java,org.eclipse.ant.internal.ui.launchConfigurations,RemoteAntRuntimeProcess.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#RunAntStatusHandler.java,org.eclipse.ant.internal.ui.launchConfigurations,RunAntStatusHandler.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#TargetOrderDialog.java,org.eclipse.ant.internal.ui.launchConfigurations,TargetOrderDialog.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#TargetTableLabelProvider.java,org.eclipse.ant.internal.ui.launchConfigurations,TargetTableLabelProvider.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#TaskLinkManager.java,org.eclipse.ant.internal.ui.launchConfigurations,TaskLinkManager.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#launchConfigurations#VariableInputDialog.java,org.eclipse.ant.internal.ui.launchConfigurations,VariableInputDialog.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#model#AntImageDescriptor.java,org.eclipse.ant.internal.ui.model,AntImageDescriptor.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#model#AntUIImages.java,org.eclipse.ant.internal.ui.model,AntUIImages.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#model#AntUIModelMessages.java,org.eclipse.ant.internal.ui.model,AntUIModelMessages.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#model#AntUIPlugin.java,org.eclipse.ant.internal.ui.model,AntUIPlugin.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#model#AntUtil.java,org.eclipse.ant.internal.ui.model,AntUtil.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#model#ColorManager.java,org.eclipse.ant.internal.ui.model,ColorManager.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#model#IAntUIConstants.java,org.eclipse.ant.internal.ui.model,IAntUIConstants.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#model#IAntUIHelpContextIds.java,org.eclipse.ant.internal.ui.model,IAntUIHelpContextIds.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#model#IAntUIPreferenceConstants.java,org.eclipse.ant.internal.ui.model,IAntUIPreferenceConstants.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#model#ImageDescriptorRegistry.java,org.eclipse.ant.internal.ui.model,ImageDescriptorRegistry.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AbstractAntEditorPreferencePage.java,org.eclipse.ant.internal.ui.preferences,AbstractAntEditorPreferencePage.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AbstractClasspathEntry.java,org.eclipse.ant.internal.ui.preferences,AbstractClasspathEntry.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AddCustomDialog.java,org.eclipse.ant.internal.ui.preferences,AddCustomDialog.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AddPropertyDialog.java,org.eclipse.ant.internal.ui.preferences,AddPropertyDialog.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntClasspathBlock.java,org.eclipse.ant.internal.ui.preferences,AntClasspathBlock.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntClasspathContentProvider.java,org.eclipse.ant.internal.ui.preferences,AntClasspathContentProvider.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntClasspathLabelProvider.java,org.eclipse.ant.internal.ui.preferences,AntClasspathLabelProvider.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntClasspathPage.java,org.eclipse.ant.internal.ui.preferences,AntClasspathPage.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntCodeAssistPreferencePage.java,org.eclipse.ant.internal.ui.preferences,AntCodeAssistPreferencePage.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntCodeFormatterPreferencePage.java,org.eclipse.ant.internal.ui.preferences,AntCodeFormatterPreferencePage.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntContentProvider.java,org.eclipse.ant.internal.ui.preferences,AntContentProvider.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntEditorPreferenceConstants.java,org.eclipse.ant.internal.ui.preferences,AntEditorPreferenceConstants.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntEditorPreferencePage.java,org.eclipse.ant.internal.ui.preferences,AntEditorPreferencePage.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntObjectLabelProvider.java,org.eclipse.ant.internal.ui.preferences,AntObjectLabelProvider.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntPage.java,org.eclipse.ant.internal.ui.preferences,AntPage.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntPreferencePage.java,org.eclipse.ant.internal.ui.preferences,AntPreferencePage.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntPreferencesMessages.java,org.eclipse.ant.internal.ui.preferences,AntPreferencesMessages.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntPreviewerUpdater.java,org.eclipse.ant.internal.ui.preferences,AntPreviewerUpdater.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntPropertiesBlock.java,org.eclipse.ant.internal.ui.preferences,AntPropertiesBlock.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntPropertiesFileSelectionDialog.java,org.eclipse.ant.internal.ui.preferences,AntPropertiesFileSelectionDialog.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntPropertiesPage.java,org.eclipse.ant.internal.ui.preferences,AntPropertiesPage.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntRuntimePreferencePage.java,org.eclipse.ant.internal.ui.preferences,AntRuntimePreferencePage.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntTasksPage.java,org.eclipse.ant.internal.ui.preferences,AntTasksPage.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#AntTypesPage.java,org.eclipse.ant.internal.ui.preferences,AntTypesPage.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#ClasspathEntry.java,org.eclipse.ant.internal.ui.preferences,ClasspathEntry.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#ClasspathModel.java,org.eclipse.ant.internal.ui.preferences,ClasspathModel.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#ColorEditor.java,org.eclipse.ant.internal.ui.preferences,ColorEditor.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#DialogSettingsHelper.java,org.eclipse.ant.internal.ui.preferences,DialogSettingsHelper.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#GlobalClasspathEntries.java,org.eclipse.ant.internal.ui.preferences,GlobalClasspathEntries.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#IAntBlockContainer.java,org.eclipse.ant.internal.ui.preferences,IAntBlockContainer.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#IClasspathEntry.java,org.eclipse.ant.internal.ui.preferences,IClasspathEntry.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#MessageLine.java,org.eclipse.ant.internal.ui.preferences,MessageLine.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#MinimizedFileSystemElement.java,org.eclipse.ant.internal.ui.preferences,MinimizedFileSystemElement.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#OverlayPreferenceStore.java,org.eclipse.ant.internal.ui.preferences,OverlayPreferenceStore.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#PropertyFileFilter.java,org.eclipse.ant.internal.ui.preferences,PropertyFileFilter.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#StatusDialog.java,org.eclipse.ant.internal.ui.preferences,StatusDialog.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#StatusInfo.java,org.eclipse.ant.internal.ui.preferences,StatusInfo.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#preferences#TabFolderLayout.java,org.eclipse.ant.internal.ui.preferences,TabFolderLayout.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#actions#AddBuildFilesAction.java,org.eclipse.ant.internal.ui.views.actions,AddBuildFilesAction.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#actions#AntOpenWithMenu.java,org.eclipse.ant.internal.ui.views.actions,AntOpenWithMenu.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#actions#AntViewActionMessages.java,org.eclipse.ant.internal.ui.views.actions,AntViewActionMessages.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#actions#EditorImageDescriptor.java,org.eclipse.ant.internal.ui.views.actions,EditorImageDescriptor.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#actions#FilterInternalTargetsAction.java,org.eclipse.ant.internal.ui.views.actions,FilterInternalTargetsAction.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#actions#RefreshBuildFilesAction.java,org.eclipse.ant.internal.ui.views.actions,RefreshBuildFilesAction.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#actions#RemoveAllAction.java,org.eclipse.ant.internal.ui.views.actions,RemoveAllAction.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#actions#RemoveProjectAction.java,org.eclipse.ant.internal.ui.views.actions,RemoveProjectAction.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#actions#RunTargetAction.java,org.eclipse.ant.internal.ui.views.actions,RunTargetAction.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#actions#SearchForBuildFilesAction.java,org.eclipse.ant.internal.ui.views.actions,SearchForBuildFilesAction.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#actions#SearchForBuildFilesDialog.java,org.eclipse.ant.internal.ui.views.actions,SearchForBuildFilesDialog.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#AntProjectContentProvider.java,org.eclipse.ant.internal.ui.views,AntProjectContentProvider.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#AntTargetContentProvider.java,org.eclipse.ant.internal.ui.views,AntTargetContentProvider.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#AntView.java,org.eclipse.ant.internal.ui.views,AntView.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#AntViewDropAdapter.java,org.eclipse.ant.internal.ui.views,AntViewDropAdapter.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#AntViewLabelProvider.java,org.eclipse.ant.internal.ui.views,AntViewLabelProvider.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#AntViewMessages.java,org.eclipse.ant.internal.ui.views,AntViewMessages.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#elements#AntNode.java,org.eclipse.ant.internal.ui.views.elements,AntNode.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#elements#AntViewElementsMessages.java,org.eclipse.ant.internal.ui.views.elements,AntViewElementsMessages.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#elements#ProjectNode.java,org.eclipse.ant.internal.ui.views.elements,ProjectNode.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#elements#RootNode.java,org.eclipse.ant.internal.ui.views.elements,RootNode.java
plugins#org.eclipse.ant.ui#Ant Tools Support#org#eclipse#ant#internal#ui#views#elements#TargetNode.java,org.eclipse.ant.internal.ui.views.elements,TargetNode.java
plugins#org.eclipse.ant.ui#Remote Ant Support#org#eclipse#ant#internal#ui#antsupport#AntSecurityException.java,org.eclipse.ant.internal.ui.antsupport,AntSecurityException.java
plugins#org.eclipse.ant.ui#Remote Ant Support#org#eclipse#ant#internal#ui#antsupport#AntSecurityManager.java,org.eclipse.ant.internal.ui.antsupport,AntSecurityManager.java
plugins#org.eclipse.ant.ui#Remote Ant Support#org#eclipse#ant#internal#ui#antsupport#DemuxInputStreamSetter.java,org.eclipse.ant.internal.ui.antsupport,DemuxInputStreamSetter.java
